ADP_BCID_Bayes	ADP_s_mean_Bayes	ADP_s_std_Bayes	ADP_s_time
169	0.3315261728841324	0.0389868777869796	9
170	0.4889291556879081	0.04278834677937328	9
171	0.6087847447279897	0.028728039598396895	9
172	0.3314518707763004	0.0299918165160022	9
174	0.3088276302993749	0.0336205235490718	9
175	0.4206596527765533	0.03904882178747124	9
177	0.5272650630834439	0.035629928385246624	9
178	0.2750424387745666	0.03528729211037766	9
180	0.751936468178023	0.0462316351136517	9
182	0.7357369686061395	0.028309332518862113	9
183	0.3681114342926979	0.030490351089000105	9
186	0.47910265290392406	0.035786401220364264	9
187	0.15254386159985567	0.033578543749795256	8
188	0.40355675401805247	0.041509137301546796	9
189	0.7780253041996366	0.04045923799883224	9
190	0.12633980518766053	0.03398519995158511	8
191	0.17745078109664222	0.035904165695065465	9
192	0.8045150250967119	0.033724704439407976	9
193	0.3223033002120778	0.03322214106834954	9
194	0.6497794090105485	0.05066315831296795	9
196	0.3143492044552066	0.04325637134566582	8
197	0.25366941500401025	0.036504847794289946	9
198	0.6694320600786908	0.035289828698130896	9
199	0.5174735411209413	0.04802639133301537	9
201	0.5012915678975384	0.04519639522753058	9
202	0.6122345860400749	0.032316609843696185	9
203	0.45463060815395	0.03145835653865577	9
204	0.20337589405237294	0.03515962959256617	7
205	0.40809804749497774	0.0436504961619328	9
235	0.16756538816595204	0.04996418778140959	7
238	0.2264689060838282	0.059951570920106334	6
262	0.11982530706444136	0.035879228987410285	9
271	0.20507662207708194	0.04985118632789274	7
342	0.13230023905718116	0.0396309511799075	7
380	0.1772397925241567	0.053479448295562115	8
394	0.1838805428055896	0.049889741113814286	6
405	0.22175287222872517	0.06544794976231294	5
415	0.1761524958754246	0.03997646616581916	9
449	0.11978328175800104	0.03267721662160702	9
450	0.12639431387744204	0.037348743676973904	7
456	0.16922159375326581	0.04194868776079233	9
502	0.15072738098130992	0.04373711296100978	7
536	0.12027582473404441	0.03615094648990483	9
576	0.24739472413664956	0.059623124241591254	8
581	0.19181527320431138	0.05294239720500007	5
583	0.18270242531531944	0.04405500697122619	6
646	0.2839312784871402	0.05828529944673042	9
653	0.15504292079985868	0.03986051103378398	8
656	0.14799399556141293	0.03826509931267531	9
720	0.20864305172245454	0.04703080154051276	8
723	0.2245391279810191	0.060965985229499656	6
754	0.15685842764269486	0.04581544345913506	5
780	0.12306188012324037	0.03687926157728553	7
789	0.23841301569760498	0.06918227660735635	7
822	0.15034131289067426	0.04185062709465551	7
860	0.28309400721095224	0.07596386494960371	5
923	0.16683859542464888	0.03953415619418971	9
960	0.2078142742195209	0.05505690459794268	6
967	0.1509449650572461	0.04304337194603174	7
972	0.14972356329827483	0.040473181564016594	9
995	0.17981697468662688	0.041598298790304154	7
998	0.24478631727928504	0.043294295012040324	9
1016	0.14621530582911577	0.04215558955712473	8
1017	0.24673473950115876	0.043150057133678144	9
1052	0.30070009525966945	0.05946647030152335	9
1070	0.17477379981719426	0.04179258130817335	8
1124	0.18690747804976057	0.04670025075175807	8
1132	0.12334506088837388	0.03531260696327182	8
1139	0.23936110328418864	0.06740843969981357	8
1149	0.14328773948797735	0.038954145344188625	7
1153	0.2642179695900976	0.05763244372184008	6
1204	0.25880320031452037	0.059042216962680985	7
1205	0.16685809491590609	0.04789473302198639	5
1258	0.29339347109792324	0.07859094071062335	5
1277	0.15353306144974266	0.04324384332486399	6
1310	0.2107688247917694	0.0612214723097087	6
1335	0.19059902164167547	0.048433671144165795	6
1361	0.3296169468061217	0.07073930434260359	4
1399	0.171929379120129	0.049161253923310874	7
1410	0.16003420664364945	0.038721596523912764	7
1411	0.21896169467589396	0.05304320406968217	8
1442	0.13169958640679824	0.03856121863199067	7
1445	0.22638447173320314	0.0523398023108188	6
1457	0.22613732382714988	0.06448491732649389	8
1459	0.19720360345169616	0.046849439293726605	6
1460	0.13001878234985864	0.03747632961152615	9
1476	0.1511118674688956	0.04515326468741408	8
1496	0.14657114892459416	0.0332752103048147	9
1540	0.27475641131929585	0.06273661103992492	8
1545	0.1411334783137984	0.03924230893003933	7
1552	0.19281009017868064	0.04702353014740293	9
1560	0.20635238995897398	0.05474928767118217	6
1567	0.19971713637183652	0.049046358441532656	9
1574	0.16062927501740215	0.0399865536723516	8
1582	0.17993709802823737	0.04203551895722972	8
1596	0.13447316193026437	0.039544586571923626	9
1600	0.17787104860938058	0.04889244680142886	6
1636	0.32244202677703326	0.09394002894215796	5
1671	0.2156618631704349	0.05548071546998157	6
1692	0.14493004378741853	0.04228033758084532	8
1698	0.2645555901251172	0.05829834386136501	7
1737	0.18661915434990714	0.055069617574192584	7
1747	0.20175787664263703	0.04631144793985662	6
1775	0.28756597870643413	0.061876529430633896	7
1804	0.14948243685935322	0.035247454417091865	9
1812	0.160597404972345	0.04558987956759229	6
1815	0.3101308651107932	0.06261625331299442	6
1867	0.17926324119273285	0.04585495529185236	8
1871	0.18667045111761832	0.0454906668571079	6
1874	0.2651699579280571	0.05022780130094569	9
1913	0.17609983184434413	0.038293456277665984	8
1914	0.1589959080751246	0.04639818680218202	7
1924	0.15238445504442938	0.042726580741285644	6
1983	0.21645590033686513	0.06114825885562715	5
1990	0.25253567349384004	0.04671696792747668	9
2005	0.1817061813938168	0.04954063596125411	6
2020	0.3665250922598599	0.06784028050150456	7
2049	0.14652832499197826	0.04215993086390254	8
2066	0.1665394844226447	0.047822715323938884	6
2076	0.16633669627747277	0.04191794041503829	6
2105	0.13592193581663012	0.041164437597894316	6
2113	0.175846543767815	0.04134232886892176	8
2115	0.18823574282410938	0.04378077172631884	7
2155	0.16598635893347596	0.04445291171438513	7
2184	0.15764375413691714	0.04267094357043405	6
2222	0.1506222490714435	0.04427188515954789	7
2225	0.1582078366570483	0.04753294114905952	8
2239	0.2975141330445992	0.0622596314418658	7
2256	0.20337578752650542	0.05492190655865484	6
2270	0.1497950615481216	0.04470941578176884	7
2284	0.17261796230178755	0.04870618712369295	7
2294	0.12031290172005492	0.03364824666022843	9
2296	0.16300603399478505	0.04797694295308202	5
2341	0.23034166910902432	0.06299393862713905	7
2365	0.1701606306817679	0.045634488950276685	9
2377	0.14293206347066054	0.03960970946639882	6
2378	0.15052486846673666	0.04018933696819411	7
2381	0.2668661544861654	0.0699121043289603	7
2390	0.15518204412897135	0.04172570576384555	9
2443	0.2930852125667995	0.06934076942241887	6
2456	0.3231947620173999	0.09408060697599809	6
2486	0.1631444512372616	0.042270014645279644	7
2509	0.14314033482375377	0.03386481544056968	9
2519	0.17886717970515661	0.04395759774899684	8
2555	0.19569170526381782	0.050224818768283615	5
2568	0.14055636731762275	0.04103081307327044	8
2574	0.1826133748921602	0.048432957331044336	7
2584	0.17386420996610646	0.04789520040894506	7
2614	0.16011657471699745	0.03798535233973552	9
2640	0.24819960515607475	0.07469552871378414	5
2644	0.17905631557148122	0.052699835994423565	8
2649	0.19623502229240716	0.05264994776239263	7
2661	0.201075141272956	0.04438698103198574	8
2663	0.22645221498472037	0.050344673782935244	7
2672	0.15233242236045355	0.039533099602941935	9
2689	0.13286516923609318	0.039787174203977066	8
2742	0.2179344915743301	0.05485484758622107	7
2759	0.17659739843703934	0.042706269428771385	8
2776	0.14085475990931767	0.039777327862247344	6
2784	0.24113820678201364	0.06789975928216539	5
2807	0.1413114388557347	0.03839657248484907	8
2873	0.23976450085674988	0.06905235544652136	5
2930	0.187081392681593	0.05437246838328024	6
2946	0.16612494765651112	0.03486460886354087	9
2986	0.2035586974487833	0.04858654373031955	7
2999	0.19874910378754312	0.05226058536005487	7
3008	0.1491315288008989	0.044513568323009026	6
3012	0.2044458434159443	0.05253357403045446	8
3018	0.24605943175945344	0.05481162960485183	7
3029	0.14547904585808805	0.041230682106053296	7
3036	0.18831498508680802	0.03672945026784472	9
3041	0.23577035301504556	0.056097968873189574	6
3047	0.1306931563526781	0.03805696153763481	9
3077	0.14705016644780328	0.043608202686678095	6
3087	0.29110723628183166	0.07147649313141466	7
3109	0.19993208796507644	0.0538902438037796	5
3110	0.22147909578128905	0.043261146921886255	9
3190	0.1210503242608054	0.03501996017238641	9
3220	0.3318846393290945	0.08328658188200286	5
3228	0.1663092636145313	0.04401823271086521	9
3301	0.15982599007451334	0.04368597526685921	8
3302	0.16445384534188728	0.04073253741934697	8
3308	0.1954995085140567	0.04856883712370687	7
3320	0.12565936304973735	0.03542275549149685	9
3331	0.19174384976941714	0.04575859041071483	7
3335	0.2139573106858029	0.040113663168659754	7
3390	0.1234914551173813	0.0327218847478017	9
3403	0.13835243423350316	0.037501811229986255	9
3406	0.11471365991862827	0.033270023384379975	7
3437	0.3375744797039901	0.07312254266752784	9
3447	0.16173092181453755	0.047683979997848305	8
3452	0.22747841096912716	0.06250372348896228	7
3475	0.18499591797700563	0.04903112646836361	6
3510	0.16040754595422888	0.04265183694685063	8
3542	0.25598301194736084	0.06867322079595711	7
3546	0.261114673331408	0.06501056212409441	8
3555	0.22018612614059688	0.05706186372607237	6
3589	0.236505644305432	0.060686841770858715	6
3594	0.16103556084636456	0.03863927968483735	9
3595	0.1272572939382942	0.03757894227350025	8
3600	0.1893936861830621	0.05624794944589797	8
3608	0.2746104016885871	0.057770076487570175	7
3615	0.19847114534104898	0.03978647081408639	9
3635	0.1591228794757409	0.03674478802715715	9
3638	0.1418006649446758	0.04177771435185393	9
3663	0.2179840633541099	0.04685600068831024	6
3682	0.1399521097820455	0.040141841165507786	7
3688	0.18371725150281	0.050912849309246715	8
3702	0.13051241289192136	0.034978214197803795	9
3716	0.15072993052092978	0.03575091618729423	9
3733	0.18661465405375421	0.05013654910219412	6
3740	0.23096920161680906	0.04041408280730354	9
3751	0.19387855452557054	0.05028304719008207	6
3779	0.18856714254573115	0.05314175784787758	8
3790	0.2431389919683456	0.05396510892421278	6
3806	0.14928871171661184	0.04395967232725136	7
3831	0.3157951146407408	0.08848910366197185	7
3867	0.19132239847354424	0.0476200332265944	6
3928	0.13609113823315053	0.035235442423874	9
3954	0.18234120463181058	0.04880364637539256	8
3967	0.16649502953087816	0.044475545395245515	6
3982	0.19230956051813963	0.043920485564775937	9
3994	0.251193832938639	0.05406231310229754	6
4002	0.12292326044866783	0.03718405631207499	6
4004	0.17651683179240812	0.04707350611326654	7
4092	0.2427178785095341	0.05505642013371101	6
4102	0.1591162786027146	0.04347157867993595	7
4117	0.11711176913581132	0.03502806894891478	8
4143	0.19086862640854493	0.056203396960408096	8
4154	0.15485117625164058	0.04581464205557913	9
4187	0.22061111833685076	0.045962163065219476	8
4194	0.20351895018579194	0.05580671194495168	6
4198	0.18372757955201552	0.04760625179275648	6
4200	0.20657958164431817	0.04199793550150541	9
4209	0.19085003537158068	0.05686692183743822	7
4212	0.2437238269184749	0.05231130098089507	5
4227	0.2026702032848495	0.04506657218735744	8
4240	0.12081641342373946	0.034561579045689385	8
4252	0.20565580707162162	0.05888647574190212	5
4290	0.16920199526050647	0.042934675547128626	8
4296	0.17721312239775144	0.04154708697119626	9
4305	0.1999420159018167	0.05602268443124028	7
4383	0.2202624014200725	0.05715638757310738	7
4385	0.14859305599922948	0.04031734001525927	9
4388	0.14569639626163203	0.03825420815028567	8
4439	0.22605122097087132	0.04911958482259654	6
4484	0.19836955658499655	0.04566738682495488	7
4487	0.19470366463365987	0.051962594187612156	7
4492	0.2633302435683978	0.05925734178656099	9
4497	0.22767453386065004	0.0518603237715451	6
4506	0.17832983318236148	0.05171845852183146	8
4509	0.15143285398120954	0.03922715808129494	9
4510	0.13302896927644073	0.03766257334338962	8
4538	0.2505496472043583	0.04053028021554774	9
4541	0.20885211996919828	0.05961074903736531	7
4570	0.18079130606024282	0.034307317492186296	9
4573	0.23388124371543909	0.05468674260408247	8
4585	0.12822335195354898	0.037953840188633785	9
4589	0.2619485962782506	0.07455497908228201	8
4613	0.1902737144275058	0.04295420432562985	7
4638	0.13324712210089557	0.03706052890412599	7
4737	0.17146449390949078	0.04747440202076385	7
4747	0.2942930931481082	0.06322520908367366	8
4778	0.18742499869287957	0.053574069728201	5
4861	0.2539145767721074	0.05215919635246161	6
4866	0.13250922272310658	0.03237062648835497	9
4905	0.1641721685432519	0.04148415580359216	7
4907	0.19565482583281654	0.042710044259567745	9
4934	0.19594783471694435	0.05028727983172867	8
4942	0.22146573476832024	0.05865584962099843	5
4968	0.2182581252379875	0.05189555742952991	8
4981	0.3436403979407219	0.0733287752423199	8
5047	0.17905087306680129	0.05078890517478796	6
5056	0.13398040601459751	0.03865317191120168	8
5117	0.15054894164790636	0.04278746171309026	6
5157	0.24676118032035332	0.05578569303266957	6
5162	0.32325984165840016	0.09253601282251321	7
5178	0.29008928923523347	0.05166134418569663	9
5181	0.15640698331912528	0.040319773385694396	9
5215	0.23881588995903877	0.05778996850627504	6
5217	0.23272624344393383	0.05250629595195715	7
5224	0.2290041432387029	0.06059398724439686	9
5243	0.13758233068037617	0.0374034144893803	6
5245	0.3245111137154957	0.09238323578882486	7
5247	0.20208342467141227	0.055591077498791865	7
5259	0.17559214802929554	0.05055443957034313	6
5305	0.3615845628412344	0.09022752004304234	3
5322	0.19725168524015155	0.04729060500201146	8
5332	0.16637128786725783	0.047327749293160366	8
5365	0.22835564395581445	0.06649789292056536	9
5371	0.15476568236499785	0.034664542461516484	9
5482	0.2401239256590864	0.06326085049520538	4
5489	0.11019847747534771	0.03192764724250425	8
5500	0.16758373736202192	0.04550430183065946	8
5510	0.21196713405400228	0.045657460981274316	7
5513	0.1280630986355869	0.03845014911814107	9
5545	0.1424432829297421	0.04155273507736599	8
5558	0.1574295105019746	0.04564272036249126	6
5560	0.22965039508934587	0.059137409007760905	7
5574	0.1506076040973409	0.041641812043965304	6
5592	0.19102854116951862	0.0530851161119767	6
5614	0.16794823472825884	0.046569382564554354	6
5620	0.15917958580925073	0.04547593256639819	9
5650	0.2099422365734513	0.056129800714396653	6
5651	0.3004063570884194	0.08672121290549517	6
5654	0.1648185581926106	0.043823650576391204	8
5668	0.18454677817282783	0.04685067603826247	7
5685	0.26227709688130313	0.0610612076987568	7
5696	0.17155061666346264	0.04799686037149561	7
5699	0.23409639126699322	0.06344020308988253	7
5718	0.11414857076792231	0.03294818857359169	8
5724	0.22629609985941943	0.046342594957754675	8
5755	0.20992866571492141	0.062160987962089354	6
5757	0.2947828229435934	0.058908738827618115	8
5774	0.2352665123068581	0.06379777805956738	6
5780	0.2952193029142499	0.06189745777747272	6
5796	0.13843208405433266	0.03963230660885361	8
5797	0.13964781662392056	0.04030955526694151	7
5828	0.18930837471144324	0.041672352247784386	8
5866	0.14379351212444674	0.0375577876606911	9
5871	0.23116526949089694	0.03945375741681886	9
5967	0.12869467195121906	0.03423843927931967	9
5971	0.2715341246065755	0.06651119449508484	5
6006	0.24838154696821094	0.06775043656541598	6
6110	0.3601680721641264	0.08428465624480311	6
6149	0.17748185552303347	0.05296810668976301	9
6176	0.26830149811130033	0.06148385789738996	8
6194	0.16130560084653317	0.044660040627952445	8
6201	0.19401344152261163	0.055082614928076506	7
6206	0.1389026843424219	0.037489145032944135	7
6214	0.165090587555595	0.04941283277017533	6
6224	0.17939676843775296	0.04660568447033963	6
6236	0.15068955096320952	0.0436841984934306	7
6244	0.21268306755015118	0.06053590346140894	8
6245	0.1864965843142828	0.055902991826891554	8
6299	0.13481620173570696	0.040179835867818946	7
6327	0.23801395293861924	0.07073913254649614	6
6328	0.1397652951285891	0.03890898383693325	6
6352	0.21776133996446365	0.060178891953743166	7
6364	0.23507892586106127	0.05351847508280992	6
6369	0.14373336369604928	0.04302018786364508	9
6437	0.1734515372137562	0.05108123101722849	7
6442	0.1865387321984851	0.03673114950202907	9
6452	0.24842401645713527	0.06436977766470056	7
6464	0.1768313190726502	0.033931246881181404	9
6477	0.21419020299789676	0.054209781366728035	5
6503	0.21187446348534014	0.05589019180866723	6
6531	0.21063323861706434	0.05080078213924567	8
6549	0.19915834649751313	0.05861888056141515	6
6550	0.13708653890339648	0.036560827038311455	8
6554	0.4450469110884048	0.10091404243802081	5
6570	0.21102989323012525	0.05547491629463106	7
6572	0.15772155870187152	0.04640221884705596	5
6616	0.16443135999035194	0.0493933005682975	6
6623	0.19349630809699447	0.05075259023351646	8
6631	0.13193309925918625	0.032567632120137406	9
6640	0.1671417549467103	0.045552184820533734	8
6642	0.18696560747629884	0.041626988395297826	9
6661	0.21992023131389252	0.057406421283600975	7
6662	0.17331272926813795	0.04546568127848814	7
6665	0.1901134296803291	0.04741313720789104	6
6713	0.19511423518486695	0.0481463769430062	6
6727	0.11897385411017915	0.033034426378674826	9
6733	0.22307608551536542	0.06643102300363701	4
6834	0.1411837241536672	0.03659826796324882	7
6846	0.12919523521827167	0.03886773284903086	8
6891	0.26632922878156867	0.060849758850788194	8
6916	0.19690031482139977	0.05466381838449822	7
6930	0.1591745456773338	0.046294208824939204	7
6971	0.1086183442182345	0.03241593700073005	9
6993	0.155614235182623	0.036120136803528394	9
7032	0.16359366999656466	0.04649208387448945	8
7036	0.139400826505753	0.03802648886050066	8
7042	0.1628954835248581	0.04244225700882207	6
7053	0.18232506685688246	0.04107038785857199	8
7055	0.15907229964092431	0.03868172027776045	9
7065	0.132169900256611	0.03569924709073301	7
7066	0.15407540471141037	0.0420343020388085	8
7074	0.2016536908844103	0.054752234290885646	7
7198	0.1659335796768152	0.04901382622148449	6
7200	0.12699134890190536	0.03710008731643375	8
7201	0.13490945670930685	0.03791531481812721	8
7207	0.20511423922611793	0.05198519979641764	6
7208	0.12796295513997766	0.035439209738474385	9
7239	0.21426450670579553	0.05649540204302379	7
7290	0.21947040693030548	0.04874634639748954	7
7373	0.19696924100306468	0.05214966004223	9
7407	0.2491593636308299	0.05823434039531186	7
7461	0.17249275960894805	0.04773354342817036	6
7497	0.2449062344591488	0.06898444528852707	6
7500	0.24476556601162802	0.062311142679267	6
7540	0.24974947027201064	0.062076703852354094	9
7557	0.2103121137559624	0.046011010057370724	7
7575	0.28585588255018013	0.051612723931369744	8
7599	0.1869460817746558	0.05563817196776364	7
7619	0.14502292382743495	0.03947524005251853	9
7620	0.17364357621847956	0.04454674463829308	9
7625	0.16944706816226512	0.04808420215856968	7
7635	0.22669662627546913	0.05286523978345994	7
7714	0.15452123177294683	0.03625300001473661	8
7716	0.14534505219753888	0.04290811833435719	7
7735	0.261846268099856	0.061949109599005917	6
7772	0.13153794412088618	0.03905510396834079	9
7801	0.16848670479419683	0.04615899639892169	6
7809	0.1973152192339899	0.05440163047683173	6
7812	0.159674997752426	0.04679987752425	7
7821	0.24440316840049509	0.07275270412743363	4
7825	0.1912381457818522	0.046155727605012645	7
7848	0.19031390651548125	0.040070733304920926	9
7857	0.1525776524898975	0.04590119310696411	7
7858	0.11443708018836646	0.034228091062471454	9
7883	0.17669414068114855	0.045483188437151365	7
7889	0.17835188586309586	0.04144444077408876	8
7917	0.2608131339262657	0.059059625939111085	6
7919	0.14674024012170342	0.040795404420264796	6
7973	0.13223251035659775	0.03975361312820904	8
8006	0.1684966660067806	0.04298486272087887	8
8043	0.1991566717879781	0.054230625523746426	8
8050	0.132516278298616	0.039610769488432535	9
8067	0.17291897794968064	0.05001261717630939	5
8074	0.25958197985338055	0.06609591045836367	7
8106	0.1667914851241676	0.0496665207733219	7
8109	0.2986456170258012	0.07519149852475766	6
8149	0.20728695044504838	0.04556918477590327	8
8170	0.14660440001590186	0.04412138493244119	7
8180	0.1674989185000929	0.0474339874592906	8
8183	0.16767394916573647	0.03785437220722937	7
8227	0.1700940861716417	0.04967318039981705	8
8257	0.13458955001117176	0.03768445753381952	9
8278	0.1837715174949762	0.05505692027692867	6
8360	0.15391619052905198	0.04504326296029975	8
8376	0.13866652001351304	0.036623030180568394	7
8390	0.21990275743155685	0.06074171565644991	7
8410	0.2057826619565285	0.0485132027459049	7
8411	0.257723506379466	0.056380443264332385	8
8434	0.15955550845391006	0.04050942856994977	8
8446	0.15716541335398887	0.0413585269862053	7
8490	0.13556117766314135	0.034906675388583046	9
8510	0.23918787830237398	0.06446845917058616	7
8515	0.17344965924429706	0.041764445528766556	8
8518	0.14919257032819394	0.03965191085203516	7
8524	0.16907474750765628	0.04028999216362217	6
8531	0.1557981968197442	0.03984842929886574	5
8538	0.13151016669631266	0.039337641189548474	8
8551	0.13397804931034335	0.03935371982477337	9
8557	0.1477595696741321	0.042550371370416076	7
8572	0.22773194491176946	0.05823040564874991	6
8586	0.13646040864051087	0.034526475040550286	7
8622	0.2209448331319075	0.06006247333009629	7
8657	0.1545119198600635	0.03924926009958095	8
8666	0.2533083329390579	0.05621196901795543	6
8671	0.3154455373808263	0.06320498082648116	8
8679	0.18652063001503363	0.054778636690083045	8
8698	0.1571821821781011	0.04751453485347357	7
8715	0.14071816192112035	0.040153098266993016	7
8737	0.16828705738764874	0.042285528639906415	7
8784	0.1620561357418942	0.03971485904748168	8
8812	0.18503799059916856	0.04617141380935346	8
8831	0.14352800104515623	0.038704657321415877	6
8856	0.20337835196473839	0.05911744800165413	8
8862	0.25136322572751785	0.05711577794962612	7
8930	0.17796581248578747	0.044123554440859	7
8962	0.1763774798507062	0.04878172519921927	6
9021	0.20021810088293554	0.04525051594691469	8
9045	0.2194596281446521	0.055113567588131546	7
9062	0.1485961991983017	0.042885389008650486	9
9083	0.3638959988827081	0.06590187100152749	8
9155	0.20536789137679526	0.039052901873768454	9
