BCID_Bayes	s_mean(1/cycle)	s_std(1/cycle)	called_timepoint
154	0.2894880431908092	0.06609694518920588	7
155	0.49867076054901455	0.03510509165204822	9
157	0.40267174048953325	0.036642122256104484	9
158	0.4553059175496308	0.04562423397156694	9
159	0.4681812960597946	0.0360171666116299	9
160	0.2870763459465697	0.033392045225402525	9
161	0.3157146826906533	0.0332774103175345	9
162	0.19575490667632517	0.041217832844590956	9
163	0.3199824649272319	0.04861768606799259	9
164	0.38797383252595	0.03910451002982443	9
165	0.3687011100671388	0.04119305987672812	9
166	0.35803390098335675	0.03790120922219169	7
167	0.4541989415717586	0.038647151268674816	9
169	0.34048475985704424	0.041124573114464484	9
170	0.4964926911873219	0.04174580551117274	9
171	0.6137280501893905	0.029210723907338833	9
172	0.33237178226830544	0.028226178825026926	9
174	0.3095589703773355	0.03160219375147426	9
175	0.4164872633223629	0.03715094588567452	9
177	0.5301984673659321	0.03873559679151666	9
178	0.2656120767477633	0.034027957156073325	9
180	0.7607553665538505	0.04864869877023701	9
182	0.7372362314949558	0.029519762892099965	9
183	0.3638551022573044	0.032402808765669665	9
186	0.5032243526319112	0.0333926173345615	9
187	0.14014340697993566	0.030688198648743812	8
188	0.4062964031534579	0.041021283792843914	9
189	0.7952670139353328	0.03720811835450876	8
190	0.13144134925168954	0.03523305763606869	8
191	0.19012514622120588	0.03532447537523737	8
192	0.7953254880738913	0.03245770174826023	9
193	0.3146978106230844	0.03697940874978341	9
194	0.6588537473229827	0.04462565512744831	9
196	0.2997206807945624	0.047581813945286065	9
197	0.25684185917150215	0.037115960252020894	9
198	0.6730022715337977	0.0356707338010678	9
199	0.5116317397939363	0.053183687417576724	9
201	0.508720568232825	0.03947617441815057	9
202	0.6048641749457023	0.027460187717434182	9
203	0.44989782049917176	0.03343904474284098	9
204	0.18713725757474595	0.0346377233948278	8
205	0.40983375098320474	0.04990045095527166	9
238	0.25106158005911383	0.0644035347013542	6
262	0.13549550255944764	0.0381389549657044	9
271	0.2337759422337511	0.055019934476811375	5
342	0.1487751521622169	0.042874363474368925	7
380	0.1810983928337251	0.05033482207476618	8
394	0.17919675188068446	0.05061246679128429	7
415	0.14876878720471515	0.04058296388715777	9
449	0.1296550863236822	0.031573499527029404	9
456	0.18605514371295856	0.04604599621144135	9
502	0.15560902926554662	0.04369545814552373	6
551	0.1838858923027919	0.05055764421982441	7
576	0.2504437594379188	0.05885443500238829	8
581	0.19760230376375676	0.052553085923491054	5
583	0.20665067467685808	0.04426500224839009	7
588	0.11011394460801222	0.031126902013088653	9
646	0.23104161056471925	0.04713587640595876	9
653	0.1562025346907603	0.040996419123650235	8
656	0.15614226314033833	0.03581379913474689	9
720	0.2208161748492088	0.04629501364879074	9
723	0.23805581260487538	0.06269596773719571	5
754	0.1411468695756692	0.04048235475003203	7
780	0.12594272747738208	0.03342333272934766	8
789	0.2121622614833645	0.06023629297076723	7
822	0.16055422385416046	0.0428570700569845	8
843	0.13469591753007135	0.0396653959947284	6
860	0.26768486527760754	0.0795377598138161	6
862	0.20776016180364248	0.0610420374789567	5
919	0.23696583351713052	0.06499900271943401	5
923	0.17558877567259845	0.04021166716268633	9
960	0.21635731405855999	0.056191072953173424	6
967	0.136788888786702	0.040746796951383814	7
972	0.14069774470939023	0.037777176957114286	9
995	0.17464206931630388	0.04293769196707205	8
998	0.2572090391958226	0.04623409128888865	9
1016	0.15504015494382706	0.04391020913167549	8
1017	0.24767318787502077	0.045272110364359956	9
1040	0.12281596054193014	0.03574209248577654	7
1052	0.2790245809348463	0.04995693706820714	9
1064	0.16850629548523033	0.048773887382384376	6
1070	0.18716929242107916	0.04271051894592457	8
1124	0.19198773062547467	0.04552004121423301	8
1139	0.2433198816770188	0.06781999858166447	8
1146	0.16698629496841616	0.04617667650481045	6
1149	0.15124081236382061	0.04075751105772383	6
1153	0.2573538320783552	0.059009913830913266	6
1204	0.2587164089735689	0.06988861828720837	7
1258	0.26868759485994625	0.07404887276061708	6
1282	0.14412511609613146	0.04069248005581998	8
1335	0.19127091080960917	0.04365889881536762	7
1361	0.26277152727358455	0.06287429808589687	6
1399	0.19163420762553657	0.05049397630127845	6
1410	0.16466624817608505	0.039899644587530585	7
1411	0.16957229210972216	0.03956502936598117	8
1442	0.1480317278305327	0.03550204654428994	7
1445	0.22301459140322868	0.05565533709854734	6
1457	0.22857799301406256	0.060798565840355506	8
1459	0.17702013617527787	0.050106191539544806	7
1460	0.13617375152264158	0.033456551004860086	9
1476	0.15357501889418287	0.04499176506141168	7
1496	0.1426712932011165	0.03264006281822014	9
1540	0.2841924424116862	0.06347761114006877	7
1545	0.14182341610336197	0.03549606432716477	8
1552	0.2031691448142703	0.05004673107157956	9
1560	0.21535151735010044	0.05059062756157806	6
1567	0.17367689521990018	0.04855213338161937	9
1574	0.1578324921755359	0.03935121145831063	8
1582	0.13018964879217873	0.036604096630217985	8
1596	0.13516541121675088	0.03605390500915449	9
1600	0.1778793451442896	0.048501405851951805	7
1636	0.3412786904618274	0.09189845645475997	5
1658	0.20916392803208964	0.06170696157775448	7
1671	0.2153793548240837	0.05898460134124052	6
1692	0.14293922777237536	0.03920618952208462	8
1698	0.26415939028540797	0.05843890066288983	7
1737	0.1910352810017893	0.053703291416262074	7
1747	0.19059278022815757	0.04527040192154149	7
1750	0.1665095423851834	0.04852048117270075	8
1754	0.09512352736227629	0.02853612076061111	9
1775	0.28032599883805287	0.07083066342665004	7
1794	0.12301278922006757	0.03551832927606088	6
1804	0.15480950679545177	0.03647718647499952	9
1812	0.1575411544896466	0.046178426802966334	7
1815	0.3235881853678983	0.06685697625402462	5
1867	0.19698234181818483	0.04568096809434615	7
1871	0.19068245618866073	0.04834188733465586	7
1874	0.2564230926589355	0.051370862970531714	9
1876	0.14452240663779384	0.04365595825990658	5
1905	0.1628349683559601	0.04348038738112899	5
1913	0.17895102800999976	0.0431986513094414	8
1914	0.18714237102300885	0.049625195995587276	6
1924	0.15973917712466848	0.04164619652541043	7
1975	0.10983201879390858	0.016076070426908444	8
1983	0.22105673046092883	0.05655348290370803	5
1990	0.24906508132951824	0.04618274396945108	9
1999	0.2635357033344917	0.07627747313103725	5
2005	0.1804820023068862	0.04845863740590819	7
2020	0.37218372470091826	0.0645496377903586	6
2049	0.14703286178223932	0.04294609704629205	6
2066	0.17120743738058491	0.05032905628109605	7
2076	0.1726309397630912	0.047293671326654005	6
2105	0.14972182027720243	0.04267209556520379	6
2113	0.19463309007858756	0.038576400885878506	7
2115	0.17937550597982815	0.049789902914669615	7
2131	0.15843998931961653	0.04337455552435226	7
2222	0.15826643365530343	0.04590046953921425	7
2239	0.2999872302006364	0.0679448138961699	8
2270	0.11111899914280143	0.03323503916640687	8
2284	0.17271957627836707	0.04705162382611262	9
2290	0.15541535078424218	0.04661795376379108	7
2294	0.1596943405365582	0.04121233897926985	6
2296	0.18172411624852483	0.04505916481746981	6
2365	0.14998998288580515	0.03806948013454055	9
2377	0.14525186748021948	0.03973760058172142	7
2378	0.14358608457120914	0.0402468407223804	7
2381	0.22257196176702748	0.06480425244346413	8
2390	0.11218828097894769	0.02975845930480682	9
2443	0.2848170553469041	0.06197097249785904	7
2486	0.1775815474274034	0.039505235118339276	6
2509	0.15164496682812534	0.03377856103290572	9
2519	0.2026945235550212	0.048824697596664864	8
2555	0.1825112481275913	0.04664856507974519	6
2574	0.20125636221042156	0.05131556328033154	5
2584	0.17527879862128265	0.047959768793183845	7
2586	0.15119476754997993	0.04548002534471972	6
2594	0.21094777299646483	0.05842354719936445	6
2614	0.14517592664551499	0.03437876123011768	9
2622	0.25246787193418113	0.07403785930265676	5
2645	0.14389851749466465	0.042836461882660055	9
2649	0.22072847478732846	0.052822189313648786	7
2661	0.21388653624857862	0.04693394390297223	7
2663	0.19305388903226323	0.046924968994573706	8
2672	0.14098714990288183	0.035190106715715604	9
2689	0.13987358448965398	0.04024753113020081	8
2742	0.22212299997328855	0.05481462215129924	7
2759	0.1489024441650315	0.021766120784150248	9
2763	0.15367753363876926	0.04379729457852784	5
2776	0.15132554487977462	0.04252804543572563	7
2807	0.1251669771121493	0.033456225469678344	8
2823	0.13080638662132868	0.03852135168858768	7
2827	0.22767990249380318	0.06379975960106099	6
2844	0.12014990416382687	0.0343592220488279	7
2930	0.19978461186278695	0.05137193054865749	7
2946	0.17541552985140252	0.03447624984796515	9
2986	0.23100076717488174	0.05115392513216588	5
2999	0.20862813948571132	0.057330331635594985	6
3008	0.16111841389619067	0.0472920837561655	6
3012	0.21380894455130986	0.05217089474848632	8
3018	0.2568283041308802	0.056586674530891924	7
3029	0.1574897234880364	0.037165482933125264	7
3036	0.18935468914441497	0.03646671164208732	9
3038	0.2231306028471434	0.06576513536297082	6
3041	0.26054498158478545	0.056313533639212085	5
3047	0.14125796626188522	0.037341217170161325	7
3073	0.14950391020792586	0.04013407185706778	8
3087	0.314244717992753	0.07907799324682627	6
3108	0.14924956996318534	0.04155171805792016	7
3109	0.2156717727929789	0.053387081705480025	5
3110	0.21793331975796795	0.03853466652045951	9
3190	0.12574442405131683	0.03511278060923939	9
3220	0.3143219945872382	0.08493506659948287	6
3228	0.16257746282923213	0.040637435902027126	9
3239	0.2169204747140141	0.05924288781734255	4
3245	0.11242843714666474	0.03228121264852559	8
3260	0.29513738817720897	0.08785123115824968	5
3286	0.17101145770357745	0.043442026902857485	5
3301	0.1606907423939811	0.04006526260828318	8
3302	0.17183423706354106	0.04325498610518956	8
3307	0.14974790341385796	0.04059558362885352	6
3308	0.2234492022871912	0.04413943901082349	7
3320	0.11283370462115917	0.02829294852317715	9
3331	0.19671026293609126	0.0527033229913329	7
3335	0.2225135171795674	0.046925942196308836	7
3353	0.15068673762124798	0.040297295382407734	7
3387	0.1341637633186693	0.038630632988877006	8
3390	0.10408186355346949	0.026308400764040493	9
3403	0.14340827303713358	0.02805358807457453	9
3437	0.3442393437153182	0.07337783799418982	9
3447	0.21372528379460687	0.04657963616096059	8
3475	0.17605864209084854	0.04723399931308828	7
3510	0.15215611456656375	0.03863477930969898	8
3542	0.28061194171806164	0.07754850158273537	6
3546	0.28809477695131364	0.06879533577441316	7
3555	0.241868131789238	0.05970307803566881	6
3589	0.2511768344725402	0.06265734035826537	5
3594	0.13962072721265498	0.03865494898319181	9
3595	0.13152048156456725	0.03596247939267238	7
3596	0.17949580095836604	0.04854321995881957	6
3600	0.19981606016569664	0.054134049408504095	8
3608	0.28593201104122684	0.06225812037267416	6
3615	0.21886178046758478	0.045939982669291876	9
3635	0.1595919693775308	0.037513527544609446	9
3637	0.2115115376829608	0.05872766513169647	4
3638	0.15984840042209286	0.043002660182566675	9
3663	0.22886627961076847	0.04769106038439998	7
3682	0.14656935023069737	0.03561389348212347	8
3688	0.20349081381179884	0.05044491363353423	7
3702	0.13404877233308043	0.032235474945175493	9
3716	0.148628932990023	0.03464452359754572	9
3733	0.18590669977897614	0.055047077173983376	6
3740	0.2272904020446731	0.03868379769923528	9
3751	0.199924356313353	0.05200992058409138	7
3790	0.29391773422188433	0.06477504020447725	5
3806	0.1620184496797874	0.04854586578304834	7
3824	0.18671448011630823	0.056159555069096395	5
3831	0.30974689896719976	0.0887535317695272	7
3842	0.21205951018791808	0.06288817127836097	5
3853	0.11677080271964789	0.03400531905474796	9
3862	0.1786557638027612	0.04544639501362157	7
3864	0.16125430576539135	0.047081512016087304	6
3867	0.18423882149343257	0.04406962439663811	7
3916	0.13008607075607664	0.035521748736704314	8
3928	0.1295243641853473	0.03610041092760286	8
3954	0.20484116798497903	0.048944748394562844	7
3967	0.16867960871767196	0.04360196943529249	7
3982	0.20625658261900842	0.04552888460211006	9
3991	0.178300610743945	0.047746918754508566	5
3994	0.27987306633273384	0.06065697980124217	6
4004	0.1766140755273801	0.04636499919771604	7
4019	0.12746770016689896	0.035049989252385595	9
4032	0.07652210150560279	0.015989058479815577	9
4071	0.1287354722154094	0.03790970423612429	8
4092	0.24145548748447537	0.05518003855157055	6
4098	0.27815826302308805	0.07807970221232381	5
4102	0.1724682475639328	0.04354691753818193	7
4129	0.13955069273539708	0.04046794701123455	6
4187	0.2451770991592056	0.049335657293945005	8
4194	0.20967107071317895	0.06280252559452083	6
4198	0.16671160286163203	0.047768977929435394	7
4200	0.20791540250233112	0.04218601171140826	9
4208	0.1702646125579374	0.041536737631292404	7
4209	0.21426709622234336	0.05612488065887836	6
4212	0.24003413007208646	0.054140166510809	5
4227	0.2097908737311118	0.045565848094712376	8
4240	0.13520501724670989	0.036395718170159665	7
4252	0.2117646258002344	0.054382364054854346	6
4290	0.16238513265316606	0.04566377383450341	8
4296	0.17494832821188092	0.04037302404797226	9
4304	0.16368976865862106	0.044406914084698386	6
4305	0.1986090860795941	0.052901136904347786	7
4312	0.1378022869089477	0.041262856947330034	9
4383	0.22102452014710638	0.056602925869113904	6
4385	0.15158006050613293	0.039763368223021026	9
4388	0.15328055026495688	0.03912224207305413	7
4439	0.22627070689396306	0.05059067443381064	6
4484	0.16638466636931334	0.0414460461866245	8
4487	0.22046963700212419	0.05628126079397883	6
4492	0.23903358780739592	0.058780241365144884	9
4497	0.22275331442486712	0.05180748621380668	7
4506	0.20219001013828097	0.05319270231829799	7
4510	0.13153662205168543	0.035650795116824834	8
4538	0.2542204089516371	0.04063718433906903	9
4548	0.35525820940874414	0.10247419026906134	2
4561	0.24272273257883797	0.07330000652580718	7
4570	0.1693777264517253	0.03178995077414691	9
4573	0.19254929436503943	0.04787173143592816	8
4585	0.12067129453320397	0.03510580764474729	9
4587	0.14022399211019856	0.03861963943419695	6
4589	0.26574224400647617	0.07405533158919601	8
4613	0.1889092296989785	0.044199976848443595	7
4630	0.15851776237796833	0.045879481337899285	6
4638	0.15070239363848756	0.03671951970614736	6
4728	0.2616477622936215	0.07714768012414033	5
4737	0.17954458226277156	0.04472721120222172	6
4747	0.27321292666689106	0.06578689637281948	8
4773	0.18968895665501923	0.05095048661208574	8
4778	0.18673663498631904	0.0537391244358765	5
4781	0.13289095201599663	0.03900585254261454	9
4861	0.25393147678934674	0.054576210744382965	6
4866	0.11563315142299252	0.025436432365837484	9
4905	0.16508473812795885	0.04163773100885557	7
4907	0.16656367159529034	0.045158076258146045	9
4934	0.1922935342199355	0.0487947439848668	8
4942	0.21145928841917594	0.06024927430594646	6
4968	0.2247673430477131	0.05748608814245042	8
4981	0.35012917842767266	0.06847183687258081	9
5047	0.18510145996273922	0.04826235383407331	6
5056	0.13533167087208622	0.039657364072585785	8
5082	0.06526032832259625	0.018092087447734564	9
5107	0.13637611104866829	0.04106870742323038	6
5117	0.16080445460745105	0.04566271466545606	7
5124	0.13937158126089944	0.03758005386785785	8
5157	0.25334840778937345	0.05221178612212334	6
5162	0.32791372829249266	0.09118266457075318	7
5178	0.29401862576978366	0.053282292251351476	9
5181	0.1348188729019551	0.031408140408483366	9
5215	0.22930784918427513	0.05841072353821415	7
5217	0.2639200892365044	0.053240060048112825	6
5224	0.20342494070872008	0.05277178543132576	9
5243	0.1359242838583251	0.0386154157097763	7
5245	0.32882709366719315	0.08951441528624356	7
5247	0.2273862396361677	0.06532148154992795	6
5259	0.17953308086454872	0.0496655061369432	7
5322	0.19670918485261377	0.04820397912900588	8
5327	0.19805814677938724	0.0590758873104095	5
5332	0.1347957604404336	0.028407476337601854	8
5340	0.22825227941039275	0.05743378424074205	5
5365	0.2191876421264673	0.06426890397632504	9
5371	0.16418668154816665	0.03582450519782389	9
5397	0.21147165801206505	0.06322799849655329	6
5452	0.16894206236613762	0.04210455517408716	8
5489	0.10600272917583686	0.029079009004329033	9
5500	0.17338687420467624	0.045507054868948224	8
5510	0.2241110763148557	0.049349829982235076	6
5513	0.12297192360311572	0.028710441882174677	9
5545	0.14759861551189984	0.0411870036384553	7
5549	0.19573896323928536	0.058001622364304325	7
5558	0.15989988737563607	0.04543740040110645	6
5560	0.26050064592223726	0.06160880094757086	5
5574	0.1497463839936516	0.04077313511041839	6
5592	0.20881643980787443	0.05143304048110285	6
5614	0.1670317698634964	0.0493891550290141	7
5650	0.20400031660862167	0.05636338738610134	7
5651	0.2787637633147405	0.08164552064040581	6
5668	0.18746480043280053	0.04890399458325814	7
5685	0.2810208440312177	0.0632953462176203	6
5696	0.16787142471804	0.04812475110991043	7
5699	0.26731506272546174	0.06501056404891911	5
5718	0.11868206184249395	0.035338836687415776	7
5724	0.23025654876174503	0.04746912518603141	8
5742	0.2081201283102442	0.055686867291836355	6
5755	0.20520294608024642	0.057048325135025967	7
5757	0.3190376739774214	0.06580722028071533	5
5774	0.2432976322341431	0.07054596655703907	6
5780	0.25464315513430247	0.06279621113756828	7
5796	0.14351865045508133	0.04018807550539744	8
5797	0.13217943864371273	0.036851348344192666	8
5828	0.19037230156249663	0.03985577448933618	8
5866	0.15795685750838612	0.03950030296363573	8
5871	0.23859264353455484	0.03903094391417055	9
5967	0.12415872678318886	0.03625567211059214	9
5971	0.2637515357764747	0.07130336287917478	6
6006	0.2598568107499364	0.06582036740127782	5
6110	0.39824471533737144	0.0875786215517076	5
6126	0.13111633662119546	0.03787824992680782	7
6149	0.16742923708502966	0.0505573978898592	9
6160	0.10627445796995007	0.01519750559645722	9
6176	0.3046976683166687	0.06300276225791188	7
6194	0.17595735510676128	0.04944283298692553	6
6201	0.1964869603632961	0.04997775796403905	7
6206	0.13419754619190777	0.035700345272487596	7
6214	0.18733681440909933	0.05323200346621941	5
6217	0.11518854916152702	0.0168904825009421	8
6224	0.18947737441877835	0.044078417085012526	6
6245	0.16822406516021124	0.04992647791954868	8
6299	0.13670234116276905	0.04008267183955276	6
6327	0.2622154712193247	0.0794166372409479	5
6328	0.13277979262551398	0.03924955682514933	7
6352	0.2394341888427086	0.062129040615249764	7
6360	0.212012494636881	0.05621065807481207	7
6364	0.22579987956334885	0.05047694058607204	7
6369	0.15778069038629672	0.04219897666694524	9
6425	0.134109162657359	0.039204488227765906	7
6442	0.19998672996260405	0.0333871332512455	9
6452	0.2478229878989371	0.07391801282830385	7
6464	0.17277830834364896	0.03422044369546039	9
6477	0.22148868548754452	0.055953090190889655	5
6503	0.20291251397052704	0.052960152405172246	8
6531	0.2027125703113117	0.05151357354321104	8
6550	0.1347290048838631	0.03529706364416015	8
6554	0.3848520194369081	0.09380888289860619	6
6570	0.21564137575528972	0.06173434097914564	7
6571	0.21777744883315317	0.0652310181515934	6
6606	0.12182056347808726	0.03398296282914423	8
6623	0.2246320807413892	0.05368862825659933	7
6631	0.13347818878426557	0.035179251204640154	9
6640	0.19530602268323713	0.051452978303870606	7
6642	0.19614947277732525	0.03920344022171297	9
6661	0.22255010425280944	0.05782214687663856	7
6662	0.19802683944449914	0.044326837444340544	6
6665	0.19496141876712214	0.04830922270147557	6
6666	0.2542180181343554	0.07675957220693358	7
6713	0.2049634707631076	0.05146539089803164	6
6774	0.17606216694586413	0.05004024361680051	6
6834	0.16197750563064017	0.03909703659741156	6
6839	0.28202016337830427	0.08327001908060325	5
6891	0.27315331859400416	0.059574057030064735	8
6911	0.11500810057309978	0.031992510340992014	9
6916	0.21032540728231278	0.06267746941724531	7
6930	0.1558373571183348	0.046480189727963424	5
6993	0.12395608616804016	0.037081848968877854	9
7036	0.15205722523338294	0.04132501394534194	7
7042	0.1658450572493694	0.04556320332679581	6
7053	0.18983389092128305	0.04479085673189209	8
7055	0.14756647103582327	0.03874230493020887	9
7065	0.13065392625659425	0.036535394286050765	8
7066	0.15191754874701502	0.04306187946512438	8
7067	0.08998895563780417	0.025469812160239223	9
7074	0.21350265708793012	0.05468914019081024	7
7085	0.18177412107378157	0.05085022010795209	9
7171	0.15352633586722936	0.040127030855235474	6
7198	0.15235396463207845	0.04570757634691323	6
7200	0.1086280953954752	0.03191851439176417	9
7201	0.1340567862007803	0.03916188902202127	6
7207	0.20826422205536455	0.051007641414028054	7
7239	0.22219048321521828	0.057237313325857964	7
7290	0.23262003648480503	0.0520364795386257	7
7305	0.1456007955034137	0.03859573286999801	8
7373	0.21431284123823455	0.05027072497152232	9
7383	0.1298764070176938	0.03868473122079357	7
7407	0.27618277519633294	0.05597296133040752	7
7460	0.16566892883418335	0.04425727293856922	7
7461	0.1689104897780712	0.048149982628030184	7
7487	0.16291761971507773	0.04782617407285755	7
7497	0.25460861269196716	0.073630596372802	5
7500	0.27157754445379323	0.0656709921673168	6
7540	0.24610679745721645	0.0673069353642666	9
7550	0.15267950999070096	0.039285238518743194	7
7557	0.2199326577719124	0.05001831506725374	7
7575	0.27905147730603974	0.05140358519589313	8
7576	0.16763080814582634	0.04482340685836204	7
7615	0.12947293323937786	0.03699867492210277	8
7619	0.13018196866003326	0.03452073531352958	9
7620	0.17915840989541157	0.044745611282804534	8
7625	0.17411900326897475	0.050775928994193864	6
7635	0.2501569836791768	0.05589796037977565	7
7658	0.15609582499502542	0.04477253356312017	6
7714	0.15009168968996392	0.03966977528002535	8
7716	0.13397002350441012	0.04055205864088214	6
7735	0.24996804488288685	0.05629119309851746	7
7772	0.1457114834724294	0.04072586801919056	9
7801	0.19550323607866943	0.04994013508839036	6
7809	0.20223182246689178	0.056336982322359286	6
7812	0.14868177857026546	0.03990386818002451	8
7825	0.19965273646163337	0.048012982907548775	6
7848	0.19573923024654555	0.03832250539059428	9
7858	0.10867271669915006	0.03136273612750837	9
7883	0.21088966873285422	0.0501541308712355	5
7889	0.20280735624701593	0.043655559049810444	7
7911	0.16038457921888474	0.048333522810819936	6
7917	0.2652370576898104	0.05759003225943654	6
7972	0.2789253537802102	0.07665696262607781	7
7973	0.137993254704002	0.03874327449662605	8
7989	0.1231939070509226	0.03701728478085957	8
8006	0.1818038591450972	0.05014894049240855	7
8043	0.20622880088866205	0.059173582213126096	8
8050	0.1439996825748624	0.04006762281018528	9
8054	0.14214957125254438	0.04217593009447328	6
